PLATFORM_CODE,PARAMETER_NAME,START_DATE,END_DATE,QUALITY_CODE,COMMENT,DAC
6901255,PSAL,20221002,,3,CC 20221202 Minmax alert,IF
6901256,PSAL,20191125,,3,DD 20200128 drift,IF
6901268,PSAL,20210118,,3,CC 20210318 Minmax alert,IF
6901269,PSAL,20221005,,3,CC 20221107 Minmax alert,IF
6901273,PSAL,20191226,,3,CC 20210329 QC Altimetry,IF
6901433,PSAL,20130214,,4,VB 20130219 decalage capteur CNDC,IF
6901473,BBP700,20150302,,4,drift/dead_float/MULTI QC_table_MC.JUL18,IF
6901473,CDOM,20150302,,4,drift/dead_float/MULTI QC_table_MC.JUL18,IF
6901473,CHLA,20150302,,4,drift/dead_float/MULTI QC_table_MC.JUL18,IF
6901473,CP660,20150302,,4,drift/dead_float/MULTI QC_table_MC.JUL18,IF
6901473,DOWNWELLING_PAR,20150302,,4,drift/dead_float/MULTI QC_table_MC.JUL18,IF
6901473,DOWN_IRRADIANCE380,20150302,,4,drift/dead_float/MULTI QC_table_MC.JUL18,IF
6901473,DOWN_IRRADIANCE412,20150302,,4,drift/dead_float/MULTI QC_table_MC.JUL18,IF
6901473,DOWN_IRRADIANCE490,20150302,,4,drift/dead_float/MULTI QC_table_MC.JUL18,IF
6901473,DOXY,20140824,,4,sensor_issue_lovbio010b,IF
6901473,PSAL,20151207,20160726,4,sensor_issue/dead_sensor_lovbio010b,IF
6901473,TEMP,20151207,20160726,4,sensor_issue/dead_sensor_lovbio010b,IF
6901475,BBP700,20121106,20121120,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901475,BBP700,20121226,20121227,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901475,BBP700,20130125,20130126,4,sensor_issue_lovbio007b,IF
6901475,CDOM,20121106,20121120,4,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901475,CDOM,20121226,20121227,4,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901475,CDOM,20130125,20130126,4,sensor_issue_lovbio007b,IF
6901475,CHLA,20121106,20121120,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901475,CHLA,20121226,20121227,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901475,CHLA,20130125,20130126,4,sensor_issue_lovbio007b,IF
6901489,BBP700,20131009,20131010,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,BBP700,20140117,20140128,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,BBP700,20140522,20140523,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20130629,20130630,4,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20130830,20130831,4,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20130929,20130930,4,sensor shift/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20131009,20131010,4,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20140117,20140128,4,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20140512,20140513,4,sensor shift/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20140522,20140523,4,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20140527,20140528,4,sensor shift/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20140601,20140602,4,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20140611,20140612,4,sensor shift/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20140701,20140702,4,sensor_issue_noise 0 300,IF
6901489,CDOM,20150201,20150202,4,sensor shift/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20150212,20150213,4,sensor shift/dead_float/ QC_table_MC.JUL18,IF
6901489,CDOM,20150220,20150221,4,sensor shift/dead_float/ QC_table_MC.JUL18,IF
6901489,CHLA,20131009,20131010,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,CHLA,20140117,20140128,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,CHLA,20140522,20140523,3,sensor noise/dead_float/ QC_table_MC.JUL18,IF
6901489,PSAL,20130630,20130701,4,density inversion -/dead_float/ QC_table_MC.18JAN18_MC.csv,IF
6901489,PSAL,20140318,20140319,4,density inversion -/dead_float/ QC_table_MC.18JAN18_MC.csv,IF
6901495,BBP700,20131001,,4,dead_prof_jully2019_ap,IF
6901495,CDOM,20131001,,4,dead_prof_jully2019_ap,IF
6901495,CHLA,20131001,,4,dead_prof_jully2019_ap,IF
6901575,BBP700,20150615,20150616,4,spikes/ QC_table_MC.JUL18,IF
6901575,BBP700,20150616,20150617,4,sensor problem Bbp_audit_V0,IF
6901575,BBP700,20160718,20160719,4,spikes/ QC_table_MC.JUL18,IF
6901575,BBP700,20160719,20160720,4,sensor problem Bbp_audit_V0,IF
6901575,BBP700,20161014,20161015,4,noisy profil Bbp_audit_V0,IF
6901575,CDOM,20150615,20150616,4,spikes/ QC_table_MC.JUL18,IF
6901575,CDOM,20160718,20160719,4,spikes/ QC_table_MC.JUL18,IF
6901575,CDOM,20180331,20181102,4,sensor_issue_lovbio047c,IF
6901575,CHLA,20150615,20150616,4,spikes/ QC_table_MC.JUL18,IF
6901575,CHLA,20150616,20150617,4,sensor problem Bbp_audit_V0,IF
6901575,CHLA,20160718,20160719,4,spikes/ QC_table_MC.JUL18,IF
6901575,CHLA,20160719,20160720,4,sensor problem Bbp_audit_V0,IF
6901580,BBP700,20160304,20160305,4,sensor_issue_lovbio042d,IF
6901580,CDOM,20160304,20160305,4,sensor_issue_lovbio042d,IF
6901580,CHLA,20160304,20160305,4,sensor_issue_lovbio042d,IF
6901580,PSAL,20150723,20150724,4,density inversion +/dead_float/ QC_table_MC.18JAN18_MC.csv,IF
6901581,BBP700,20150719,20150720,4,spike profile/dead_float/ QC_table_MC.JUL18,IF
6901581,BBP700,20151005,20151006,4,spike profile/dead_float/ QC_table_MC.JUL18,IF
6901581,BBP700,20151218,20151219,4,sensor_issue_lovbio050b,IF
6901581,BBP700,20170115,20170116,4,sensor_issue_lovbio050b,IF
6901581,BBP700,20170627,,4,drift/dead_float/ QC_table_MC.JUL18,IF
6901581,BBP700,20170826,20170827,4,spike profile/dead_float/ QC_table_MC.JUL18,IF
6901581,CDOM,20151218,20151219,4,sensor_issue_lovbio050b,IF
6901581,CDOM,20170115,20170116,4,sensor_issue_lovbio050b,IF
6901581,CHLA,20151218,20151219,4,sensor_issue_lovbio050b,IF
6901581,CHLA,20160911,20160912,4,one data Bbp_audit_V0,IF
6901581,CHLA,20170115,20170116,4,sensor_issue_lovbio050b,IF
6901581,CP660,20160609,20160610,4,spike profile/dead_float/ QC_table_MC.JUL18,IF
6901581,DOXY,20160604,,4,drift/dead_float/ QC_table_MC.JUL18,IF
6901584,CP660,20151006,20151007,4,spike profile/MULTI QC_table_MC.JUL18,IF
6901584,CP660,20171016,20171017,4,spike profile/MULTI QC_table_MC.JUL18,IF
6901584,CP660,20171025,20171026,4,spike profile/MULTI QC_table_MC.JUL18,IF
6901584,DOXY,20171202,,4,drift/MULTI QC_table_MC.JUL18,IF
6901605,PSAL,20140716,20140717,4,density inversion -/dead_float/ QC_table_MC.18JAN18_MC.csv,IF
6901623,PSAL,20170501,,3,CP 20170721,IF
6901653,BBP700,20161117,,4,shift/dead_float/ QC_table_MC.JUL18,IF
6901653,CDOM,20161117,,4,shift/dead_float/ QC_table_MC.JUL18,IF
6901653,CHLA,20161117,,4,shift/dead_float/ QC_table_MC.JUL18,IF
6901656,BBP700,20160407,20160408,4,spike profile/ QC_table_MC.JUL18,IF
6901656,PSAL,20160706,20160707,4,shift/ QC_table_MC.18JAN18_MC.csv,IF
6901660,BBP700,20200901,20200902,4,sensor noise_15NOV2021_cycle255,IF
6901687,BBP700,20171015,,4,sensor issue 01oct18 lov,IF
6901687,CHLA,20171015,,4,sensor issue 01oct18 lov,IF
6901687,PSAL,20150522,20150523,4,sensor_issue_lovbio080b,IF
6901687,TEMP,20150522,20150523,4,sensor_issue_lovbio080b,IF
6901688,BBP700,20150826,,4,shift/ QC_table_MC.JUL18,IF
6901688,CDOM,20150826,,4,shift/ QC_table_MC.JUL18,IF
6901688,CHLA,20150826,,4,shift/ QC_table_MC.JUL18,IF
6901688,DOWNWELLING_PAR,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,DOWN_IRRADIANCE380,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,DOWN_IRRADIANCE412,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,DOWN_IRRADIANCE490,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,PSAL,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,TEMP,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901701,PSAL,20161220,20170826,3,CL 20170106,IF
6901701,PSAL,20170826,,4,DD 20180206 wreckage,IF
6901702,PSAL,20190410,,3,DD 20190607 drifting,IF
6901703,PSAL,20181017,,3,DD 20181023 drift,IF
6901704,PSAL,20181023,,3,DD 20181023 drift,IF
6901742,PSAL,20161111,,3,CL 20170106,IF
6901743,PSAL,20170531,,3,CP 20170830 Derive,IF
6901748,CHLA,20150204,,4,sensor issue ?,IF
6901748,TURBIDITY,20150204,,4,sensor issue ?,IF
6901772,CDOM,20191201,,4,sensor_issue_APJUN20,IF
6901772,DOXY,20180618,20180620,4,remove_first_prof_april2019_ap,IF
6901772,PSAL,20201126,,4,CC 20210323 Minmax alert,IF
6901775,DOXY,20180617,20180619,4,remove_first_prof_april2019_ap,IF
6901833,PSAL,20201214,,3,CC 20210127 Feedback from PI,IF
6901838,PSAL,20160922,,3,CC 20170110 feedback altimetry cls,IF
6901841,PSAL,20201213,,4,CC 20210316 Minmax alert,IF
6901861,BBP700,20150419,,4,dead_prof_may2019_ap,IF
6901864,BBP700,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,BBP700,20180318,,4,sensor issue 01oct18 lov,IF
6901864,CDOM,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,CDOM,20180318,,4,sensor issue 01oct18 lov,IF
6901864,CHLA,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,CHLA,20180318,,4,sensor issue 01oct18 lov,IF
6901864,DOWNWELLING_PAR,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,DOWN_IRRADIANCE380,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,DOWN_IRRADIANCE412,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,DOWN_IRRADIANCE490,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,PSAL,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,PSAL,20171019,20171020,4,density inversion/ QC_table_MC.18JAN18_MC.csv,IF
6901864,PSAL,20180318,,3,VB 20180518 shift,IF
6901864,TEMP,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901865,BBP700,20150324,,4,drift/dead_float/ QC_table_MC.JUL18,IF
6901865,CDOM,20150324,,4,drift/dead_float/ QC_table_MC.JUL18,IF
6901865,CHLA,20150324,,4,drift/dead_float/ QC_table_MC.JUL18,IF
6901885,PSAL,20190101,20190725,3,DD 20190308 drift,IF
6901885,PSAL,20190725,,4,DD 20190903 hard jump,IF
6901889,PSAL,20160901,,3,CL 20170106,IF
6901979,PSAL,20210901,,3,CC 20221219 ASD Feedback,IF
6901981,PSAL,20220429,,3,CC 20221219 ASD Feedback,IF
6901982,PSAL,20150809,,4,CC 20201006 Minmax alert,IF
6902021,DOXY,20150922,,4,vracape 20200616,IF
6902602,PSAL,20150908,,4,DD 20191211 drift OWC,IF
6902656,PSAL,20180901,,3,DD drift OW method,IF
6902658,PSAL,20190818,,3,DD 202001128 bias,IF
6902659,PSAL,20180404,,3,DD 202001128 drift,IF
6902660,PSAL,20160402,20161011,3,DD 20190214 hard drift OW method,IF
6902660,PSAL,20161011,,4,CL 20161005,IF
6902671,NITRATE,20171005,20171006,4,anomaly - / QC_table_MC.JUL18,IF
6902671,PSAL,20171005,20171006,4,density inversion +/ QC_table_MC.18JAN18_MC.csv,IF
6902674,PSAL,20191112,,3,DD 20200128 drift,IF
6902675,PSAL,20190107,,3,DD bias,IF
6902676,PSAL,20161021,,3,CL 20170705,IF
6902715,PSAL,20200708,,3,CC 20201007 Minmax alert,IF
6902726,PSAL,20181209,,4,DD 20190607 hard drifting,IF
6902742,BBP700,20161021,20161023,4,sensor_issue_lovapm002a,IF
6902742,BBP700,20161112,20161118,4,sensor_issue_lovapm002a,IF
6902742,BBP700,20161202,20161211,4,sensor_issue_lovapm002a,IF
6902742,CDOM,20161021,20161023,4,sensor_issue_lovapm002a,IF
6902742,CDOM,20161112,20161118,4,sensor_issue_lovapm002a,IF
6902742,CDOM,20161202,20161211,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20161021,20161023,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20161112,20161118,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20161202,20161211,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20170315,20170316,4,one data Bbp_audit_V0,IF
6902742,PSAL,20161101,20161102,4,density inversion +/dead_float/MULTI QC_table_MC.18JAN18_MC.csv,IF
6902743,BBP700,20170103,20170104,4,sensor_issue_lovapm004a,IF
6902743,CDOM,20170103,20170104,4,sensor_issue_lovapm004a,IF
6902743,CHLA,20170103,20170104,4,sensor_issue_lovapm004a,IF
6902743,PSAL,20161225,20161226,4,density inversion +/dead_float/MULTI QC_table_MC.18JAN18_MC.csv,IF
6902743,PSAL,20170108,20170109,4,density inversion +/dead_float/MULTI QC_table_MC.18JAN18_MC.csv,IF
6902743,PSAL,20170118,20170119,4,density inversion -/dead_float/MULTI QC_table_MC.18JAN18_MC.csv,IF
6902759,PSAL,20210729,,3,CC 20210908 Minmax alert,IF
6902760,PSAL,20221115,,3,CC 20230110 Minmax alert,IF
6902762,PSAL,20200922,,3,CC 20210322 Minmax alert,IF
6902763,PSAL,20230205,,3,CC 20230308 Minmax alert,IF
6902771,PSAL,20210613,,3,CC 20210823 Feedback from PI,IF
6902772,PSAL,20210613,,3,CC 20210823 Feedback from PI,IF
6902779,PSAL,20201027,,3,CC 20201203 Minmax alert,IF
6902781,PSAL,20210901,,3,CC 20211103 Minmax alert,IF
6902782,PSAL,20211101,,3,CC 20211206 Minmax alert,IF
6902797,PSAL,20201106,,3,CC 20201203 Minmax alert,IF
6902798,DOXY,20170319,20170320,4,vracape 20211116 sensor issue,IF
6902798,DOXY,20180513,20180514,4,vracape 20211116 sensor issue,IF
6902799,DOXY,20200113,,4,vracape 20200616,IF
6902801,DOXY,20170719,,4,vracape 20200616 sensor issue,IF
6902809,PSAL,20200911,,3,CC 20201123 Minmax alert,IF
6902813,PSAL,20201030,,4,CC 20210329 Minmax alert,IF
6902827,BBP700,20200312,20200318,4,sensor problem Bbp_audit_V0,IF
6902827,BBP700,20210421,,4,biofouling_15NOV2021_cycle346_to_end,IF
6902827,CDOM,20170101,,4,shift QC_table_MC.JUL18,IF
6902827,CHLA,20210421,,4,biofouling_15NOV2021_cycle346_to_end,IF
6902827,PSAL,20180303,,3,DD 20190308 drift ,IF
6902838,PSAL,20210425,,3,CC 20210615 Minmax alert,IF
6902845,PSAL,20221021,,3,CC 20221107 Minmax alert,IF
6902848,PSAL,20221008,,3,CC 20230412 Minmax alert,IF
6902855,PSAL,20190829,,3,DD 20200128 drift,IF
6902856,PSAL,20220806,,3,CC 20221107 QC Altimetry alert,IF
6902859,PSAL,20230330,,3,CC 20230504 Minmax alert,IF
6902874,PSAL,20181022,20181024,4,DD 20200203 first fresh cycles,IF
6902874,PSAL,20191223,,4,DD 20200128 hard fresh jump,IF
6902875,PSAL,20220927,,3,CC 20221026 Minmax alert - Feedback from DM op,IF
6902879,DOXY,20170101,20171209,4,CTD_descent_pump_off,IF
6902879,PH_IN_SITU_FREE,20170101,20171209,4,CTD_descent_pump_off,IF
6902879,PH_IN_SITU_TOTAL,20170101,20171209,4,CTD_descent_pump_off,IF
6902880,DOXY,20180816,20180817,4,shift_lovbio111b,IF
6902881,DOXY,20200310,,4,vracape 20211109 sensor issue,IF
6902892,PSAL,20230608,,4,CC 20230904 Minmax alert,IF
6902898,BBP700,20181031,20181101,4,spike_profile_lovbio015e,IF
6902898,BBP700,20210609,,4,biofouling_15NOV2021_cycle316_to_end,IF
6902898,CDOM,20181027,20181029,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181031,20181101,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181102,20181103,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181125,20181126,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181127,20181128,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20200415,,4, sensor_issue_APJUN20,IF
6902898,CHLA,20210609,,4,biofouling_15NOV2021_cycle316_to_end,IF
6902902,BBP700,20200401,,4,drift_biofooling_APJUN20 ,IF
6902902,CDOM,20200401,,4,drift_biofooling_APJUN20 ,IF
6902902,CHLA,20200401,,4,drift_biofooling_APJUN20 ,IF
6902904,BBP700,20200917,20200918,4,noisy profil Bbp_audit_V0,IF
6902904,BBP700,20210729,20210730,4,sensor noise_4mars2022_cycle_210,IF
6902904,DOXY,20181021,20181023,4,remove_first_prof_april2019_ap,IF
6902905,BBP700,20201028,20201029,4,BBP700_audit_coriolis_052021_AP_DM_ NOISE_cycle211,IF
6902905,BBP700,20210923,,4,noise_4mars2022_cycle_376_to_end,IF
6902905,CHLA,20201028,20201028,4,sensor noise_4mars2022_cycle_211,IF
6902905,DOXY,20190222,20190223,4,prof_issue_april2019_ap,IF
6902907,BBP700,20190131,20190202,4, dead_prof_may2019_ap,IF
6902907,CDOM,20181011,,4,shift_lovbio114b,IF
6902908,BBP700,20181031,20181101,4,spike_profile_lovbio115b,IF
6902913,PSAL,20191126,,3,CC 20191126 Feedback from DM op- ASD,IF
6902914,PSAL,20220226,,3,CC 20221220 ASD Feedback,IF
6902916,PSAL,20210613,,4,CC 20210823 Feedback from PI QC4 updated 20230116,IF
6902917,PSAL,20220708,,3,CC 20220905 Minmax alert,IF
6902918,PSAL,20210904,,3,CC 20211108 Minmax alert,IF
6902919,PSAL,20210428,,3,CC 20210701 Minmax alert,IF
6902921,PSAL,20191127,,3,DD 20200128 drift,IF
6902922,PSAL,20200923,,3,CC 20201123 Minmax alert,IF
6902923,PSAL,20220826,,3,CC 20221202 Minmax alert,IF
6902924,PSAL,20220417,,3,CC 20220602 Minmax alert - drift on psal,IF
6902925,PSAL,20230609,,3,CC 20230904 Minmax alert,IF
6902926,PSAL,20210713,,3,CC 20211004 Minmax alert,IF
6902928,PSAL,20220206,,3,CC 20220405 Minmax alert - drift on psal,IF
6902930,PSAL,20220816,,3,CC 20221026 Minmax alert - Feedback from DM op,IF
6902934,PSAL,20230810,,3,CC 20230921 Minmax alert,IF
6902945,PSAL,20210109,,3,CC 20221214 Feedback from DM op- ASD,IF
6902946,PSAL,20200312,,4,CC 20201006 Minmax alert,IF
6902947,PSAL,20200504,,3,CC 20201103 Minmax alert,IF
6902948,PSAL,20201110,,3,CC 20210128 Minmax alert,IF
6902949,PSAL,20220814,,3,CC 20221026 Minmax alert - Feedback from DM op,IF
6902950,PSAL,20220502,,4,CC 20220225 Feedback from DM op,IF
6902951,PSAL,20230306,,3,CC 20230308 Minmax alert and QC Altimetry,IF
6902957,DOXY,20200611,,4,vracape 20211118 sensor issue,IF
6902964,PSAL,20210510,,4,CC 20211004 Minmax alert,IF
6902981,PSAL,20230131,,3,CC 20230203 Minmax alert,IF
6903006,PSAL,20220410,,3,CC 20230302 Feedback from DMQC,IF
6903014,PSAL,20201014,,4,CC 20201027 Minmax alert,IF
6903028,PSAL,20220824,,4,CC 20220913 Minmax alert - Feedback from DM op,IF
6903068,PSAL,20220309,20220428,3,CC 20220420 Minmax alert - drift on psal,IF
6903077,PSAL,20230219,,3,CC 20230504 Minmax alert,IF
6903083,PSAL,20210909,,4,CC 20220203 Feedback from PI - problem on psal,IF
6903091,BBP700,20210421,,4,BBP700_15NOV2021_audit_coriolis_052021_AP_DM_ sensor_HS_cycle_011_to_end,IF
6903093,BBP700,20210621,20210622,4,sensor_noise_cycle_037_audit_bbp10202022,IF
6903093,BBP700,20210804,,4,shift_data_cycle_15NOV2021_044_to_end,IF
6903093,CHLA,20230321,20230409,4,sensor issue,IF
6903126,BBP700,20220622,20220623,4,one_data_audit_bbp10202022,IF
6903126,BBP700,20220805,20220806,4,one_data_audit_bbp10202022,IF
6903126,CDOM,20220622,20220623,4,one_data_audit_bbp10202022,IF
6903126,CDOM,20220805,20220806,4,one_data_audit_bbp10202022,IF
6903126,CHLA,20220622,20220623,4,one_data_audit_bbp10202022,IF
6903126,CHLA,20220805,20220806,4,one_data_audit_bbp10202022,IF
6903126,DOWNWELLING_PAR,20220622,20220623,4,one_data_audit_bbp10202022,IF
6903126,DOWNWELLING_PAR,20220805,20220806,4,one_data_audit_bbp10202022,IF
6903126,DOWN_IRRADIANCE380,20220622,20220623,4,one_data_audit_bbp10202022,IF
6903126,DOWN_IRRADIANCE380,20220805,20220806,4,one_data_audit_bbp10202022,IF
6903126,DOWN_IRRADIANCE412,20220622,20220623,4,one_data_audit_bbp10202022,IF
6903126,DOWN_IRRADIANCE412,20220805,20220806,4,one_data_audit_bbp10202022,IF
6903126,DOWN_IRRADIANCE490,20220622,20220623,4,one_data_audit_bbp10202022,IF
6903126,DOWN_IRRADIANCE490,20220805,20220806,4,one_data_audit_bbp10202022,IF
6903126,DOXY,20220622,20220623,4,one_data_audit_bbp10202022,IF
6903126,DOXY,20220805,20220806,4,one_data_audit_bbp10202022,IF
6903126,NITRATE,20220622,20220623,4,one_data_audit_bbp10202022,IF
6903126,NITRATE,20220805,20220806,4,one_data_audit_bbp10202022,IF
6903175,PSAL,20160229,,3,DD 20191211 drift OWC,IF
6903197,NITRATE,20161003,20161004,4,sensor_issue_ogsbio006d,IF
6903197,NITRATE,20161212,20161218,4,sensor_issue_ogsbio006d,IF
6903203,DOXY,20161208,20161210,4,CS sensor issues,IF
6903203,DOXY,20170508,,4,CS sensor issues,IF
6903216,PSAL,20220402,,3,CC 20220622 Minmax alert,IF
6903234,PSAL,20210802,,4,CC 20211004 Minmax alert,IF
6903235,BBP700,20180512,,4,dead_prof_may2019_ap,IF
6903235,CHLA,20180101,20180326,4,AP_LOV_DEC_2019,IF
6903238,PSAL,20191108,,3,DD 20200128 drift,IF
6903239,PSAL,20210929,,4,CC 20211123 Minmax alert,IF
6903245,PSAL,20210419,,3,CC 20210701 Minmax alert,IF
6903247,DOXY,20210413,,4,Biofouling suspected,IF
6903252,PSAL,20190619,20191116,4,DD 20200310 first cycles with very fresh values,IF
6903253,PSAL,20190210,,4,DD 20190514 very fresh values,IF
6903256,PSAL,20210510,,3,CC 20220127 Feedback from PI - drift,IF
6903260,PSAL,20191116,20191216,3,DD 20200309 fast salty drift,IF
6903260,PSAL,20191216,,4,DD 20200309 fast salty drift,IF
6903262,PSAL,20230726,,3,CC 20230801 Feedback from DM op- Bad salinity,IF
6903263,DOXY,20190323,20190324,4,vracape 20111116 sensor issue,IF
6903266,PSAL,20211007,,3,CC 20211206 Minmax alert,IF
6903268,PSAL,20200505,,3,CC 20210325 Feedback from PI,IF
6903270,PSAL,20211017,,3,CC 20211206 Minmax alert,IF
6903276,PSAL,20180519,20180710,3,DD 20181121 drift,IF
6903276,PSAL,20180710,,4,DD 20181121 hard drift,IF
6903291,PSAL,20220131,,3,CC 20220517 Minmax alert - drift on psal,IF
6903547,PSAL,20201228,,3,CC 20210104 Feedback from PI,IF
6903556,PSAL,20211110,,3,CC 20220309 Minmax alert - drift on psal,IF
6903557,PSAL,20210302,,3,CC 20220207 Minmax alert - drift on psal,IF
6903561,PSAL,20220722,,3,CC 20221220 ASD Feedback,IF
6903562,PSAL,20200916,,3,CC 20210318 Minmax alert,IF
6903567,BBP700,20200510,,4,sensor issue,IF
6903567,CDOM,20200510,,4,sensor issue,IF
6903567,CHLA,20200510,,4,sensor issue,IF
6903570,DOXY,20210512,20210517,4,vracape 20211116 sensor issue,IF
6903575,NITRATE,20210418,20210429,4,NITRATE_1st_prof_issue,IF
6903590,NITRATE,20220610,20220613,4,NITRATE_1st_prof_issue,IF
6903878,BBP700,20210316,20210317,4,sensor_noise_cycle_005_audit_bbp10202022,IF
6904079,PSAL,20230130,,3,CC 20230227 Feedback from DM op- Fresh salinity,IF
6904092,PSAL,20220928,,3,CC 20221122 Minmax alert - Feedback from DM op,IF
6904116,NITRATE,20210325,,3,very specific area values have to be checked,IF
6904117,NITRATE,20210201,,3,very specific area values have to be checked,IF
6904139,PSAL,20211212,,3,CC 20220215 Feedback from DM op,IF
7900076,DOXY,20050216,,3,VB 20200511 old Apex floats Doxy profiles have to be DM by a specialist,IF
7900085,PSAL,20061212,20070224,4,DD 20190206 bias,IF
7900095,DOXY,20050313,,3,VB 20200511 old Apex floats Doxy profiles have to be DM by a specialist,IF
7900132,DOXY,20061012,,3,VB 20200511 old Apex floats Doxy profiles have to be DM by a specialist,IF
7900133,DOXY,20061016,,3,VB 20200511 old Apex floats Doxy profiles have to be DM by a specialist,IF
7900498,PSAL,20201228,,4,CC 20210823 Feedback from PI,IF
7900499,PSAL,20200719,,3,CC 20230911 Feedback from DM operator,IF
7900504,PSAL,20201208,,3,CC 20220225 Feedback from DM op,IF
7900505,PSAL,20220523,,3,CC 20221219 ASD Feedback,IF
7900509,PSAL,20210824,,3,CC 20211104 Feedback from PI,IF
7900516,PSAL,20190918,,3,DD 20200128 rapid drift; 20200618 VB update start_date,IF
7900517,PSAL,20220515,,3,CC 20220617 Minmax alert,IF
7900556,PSAL,20211124,,4,CC 20220704 Feedback from DM op,IF
7900557,PSAL,20210225,,3,CC 20210312 Feedback from PI,IF
7900558,PSAL,20201021,,4,CC 20210316 Feedback from PI,IF
7900559,BBP700,20191221,,4,sensor noise_cycle_audit_bbp10202022,IF
7900559,CDOM,20191226,,4,sensor_noise_cycle_audit_bbp10202022,IF
7900559,CHLA,20191226,,4,sensor noise_cycle_audit_bbp10202022,IF
7900559,DOXY,20191125,,4,vracape 20211116 buoyancy issue,IF
7900560,BBP700,20191201,,4,sensor dead,IF
7900560,CHLA,20191201,,4,sensor dead,IF
7900560,DOXY,20200127,20200207,4,vracape 20211116 sensor issue,IF
7900561,BBP700,20191201,20200205,4,spikes/sensor issue,IF
7900561,CHLA,20191201,20200205,4,sensor issue,IF
7900561,DOXY,20200112,20200115,4,vracape 20211116 sensor issue,IF
7900562,BBP700,20220725,,4,biofouling,IF
7900562,CDOM,20220725,,4,biofouling,IF
7900562,CHLA,20220725,,4,biofouling,IF
7900563,BBP700,20200901,,4,BBP700_audit_coriolis_052021_AP_DM_sensor_broke,IF
7900563,CHLA,20200901,,4,BBP700_15NOV2021_audit_coriolis_052021_AP_DM_sensor_broke,IF
7900563,DOXY,20200901,,4,technical_issue_15NOV2021,IF
7900567,PSAL,20210801,,3,VB 20210809 Feedback from PI,IF
7900569,PSAL,20210217,,3,CC 20210312 Feedback from PI,IF
7900570,PSAL,20210707,,3,CC 20211025 PI Feedback,IF
7900574,PSAL,20210330,,3,VB 20210809 feedback from PI,IF
7900591,PSAL,20140220,20140221,4,sensor_issue_basbio001d,IF
7900591,TEMP,20140220,20140221,4,sensor_issue_basbio001d,IF
7900594,PSAL,20160830,,3,DD 20191211 drift,IF
7901065,NITRATE,20230515,,3,Henry Bittig recommendation 20230724,IF
2902141,PSAL,20180511,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
