WMO;COUNTRY;LAUNCH_DATE;PROGRAM
1902584;Germany;2023/01/10;Argo BSH
4903642;Germany;2023/01/11;Argo BSH
2903777;Germany;2023/01/16;Argo BSH
3902475;Germany;2023/01/19;Argo BSH
5905532;Australia;2022/11/26;Argo AUSTRALIA
4903463;United States;2022/11/17;Argo GO-BGC, WHOI
5905530;Australia;2022/11/26;Argo AUSTRALIA
5905531;Australia;2022/11/26;Argo AUSTRALIA
4902630;Canada;2022/10/12;NAOS-Canada
5905528;Australia;2022/11/24;Argo AUSTRALIA
2903137;United States;2022/12/05;Argo WHOI
2903140;United States;2022/12/06;Argo WHOI
2903142;United States;2022/12/04;Argo WHOI
5905529;Australia;2022/11/24;Argo AUSTRALIA
3902476;France;2022/12/22;Coriolis
4903643;France;2022/12/29;Coriolis
4902596;Canada;2023/05/06;Argo CANADA
4902597;Canada;2023/05/09;Argo CANADA
2903136;United States;2022/12/10;Argo WHOI
2903138;United States;2022/12/07;Argo WHOI
2903139;United States;2022/12/10;Argo WHOI
5906536;United States;2022/10/15;Argo GO-BGC, UW
5906540;United States;2022/10/27;Argo GO-BGC, UW
5906539;United States;2022/11/01;Argo GO-BGC, UW
5906537;United States;2022/11/17;Argo GO-BGC, UW
5906538;United States;2022/11/26;Argo GO-BGC, UW
2903717;Japan;2022/12/11;Argo eq. JMA
2903141;United States;2022/12/11;Argo WHOI
3902323;United States;2022/12/10;Argo PMEL
2903143;United States;2022/12/10;Argo WHOI
3902324;United States;2022/12/12;Argo PMEL
5906312;United States;2022/11/12;Argo UW-SOCCOM
5906444;United States;2022/12/01;Argo UW-SOCCOM
5906314;United States;2022/11/22;Argo UW-SOCCOM
5906541;United States;2022/11/11;Argo UW-SOCCOM
5906544;United States;2022/11/20;Argo UW-SOCCOM
5906546;United States;2022/12/04;Argo UW-SOCCOM
5906545;United States;2022/12/03;Argo UW-SOCCOM
5906542;United States;2022/11/28;Argo UW-SOCCOM
2903783;France;2022/12/09;REFINE
2903718;Japan;2022/12/16;Argo eq. JMA
5906248;United States;2022/11/11;Argo UW-SOCCOM
5906547;United States;2022/11/18;Argo GO-BGC, UW
5906548;United States;2022/11/23;Argo GO-BGC, UW
5906549;United States;2022/12/05;Argo GO-BGC, UW
5906563;United States;2022/11/17;Argo GO-BGC, UW
5906564;United States;2022/11/19;Argo GO-BGC, UW
5906566;United States;2022/12/12;Argo GO-BGC, UW
5905533;Australia;2022/12/15;Argo AUSTRALIA
5905534;Australia;2022/12/17;Argo AUSTRALIA
5905535;Australia;2022/12/19;Argo AUSTRALIA
7900938;Australia;2022/12/24;Argo AUSTRALIA
7900939;Australia;2022/12/25;Argo AUSTRALIA
7900940;Australia;2022/12/28;Argo AUSTRALIA
1902101;United Kingdom;2023/02/04;Argo UK
5906979;Italy;2023/02/08;Argo ITALY
7901019;Italy;2023/03/02;Argo ITALY
4903650;Italy;2023/02/08;Argo ITALY
5906980;Italy;2023/02/08;Argo ITALY
5906551;United States;2022/12/20;Argo GO-BGC, UW
5906550;United States;2022/12/18;Argo GO-BGC, UW
5906567;United States;2022/11/21;Argo UW-SOCCOM
5906569;United States;2022/11/29;Argo UW-SOCCOM
5906568;United States;2022/11/27;Argo UW-SOCCOM
5906570;United States;2022/12/02;Argo GO-BGC, UW
5906571;United States;2022/12/14;Argo GO-BGC, UW
5906573;United States;2022/12/22;Argo GO-BGC, UW
5906572;United States;2022/12/17;Argo GO-BGC, UW
5906575;United States;2022/12/26;Argo GO-BGC, UW
5906576;United States;2022/12/30;Argo GO-BGC, UW
5906554;United States;2023/01/01;Argo GO-BGC, UW
5906574;United States;2022/12/24;Argo GO-BGC, UW
5906552;United States;2022/12/24;Argo GO-BGC, UW
5906553;United States;2022/12/29;Argo GO-BGC, UW
7900828;United States;2022/11/19;Argo UW
7900829;United States;2022/11/20;Argo UW
7900830;United States;2022/11/23;Argo UW
7900831;United States;2022/11/25;Argo UW
7900832;United States;2022/11/27;Argo UW
7900833;United States;2022/11/28;Argo GO-BGC, UW
7900834;United States;2022/11/29;Argo UW
7900835;United States;2022/11/30;Argo UW
7900836;United States;2022/12/01;Argo UW
7900837;United States;2022/12/03;Argo UW
7900838;United States;2022/12/10;Argo UW
7900839;United States;2022/12/11;Argo UW
7900840;United States;2022/12/13;Argo UW
7900843;United States;2022/12/20;Argo UW
7900844;United States;2022/12/22;Argo UW
7900846;United States;2022/12/25;Argo UW
7900847;United States;2022/12/27;Argo UW
3902350;United States;2022/12/28;Argo UW
3902351;United States;2022/12/30;Argo UW
3902352;United States;2022/12/31;Argo UW
3902353;United States;2023/01/01;Argo UW
2902878;China;2022/07/01;Argo eq. CHINA
3902488;Germany;2023/02/13;Argo BSH
5906495;United States;2022/07/04;Argo UW-SOCCOM
3902489;France;2023/03/08;Coriolis
4903652;France;2023/03/19;Coriolis
7901022;France;2023/03/19;Coriolis
6990512;France;2023/03/07;Coriolis
2903786;France;2023/03/26;Coriolis
5906556;United States;2023/01/04;Argo UW
5906558;United States;2023/01/07;Argo UW
5906557;United States;2023/01/06;Argo UW
5906559;United States;2023/01/10;Argo UW
5906560;United States;2023/01/12;Argo UW
5906561;United States;2023/01/16;Argo UW
5906562;United States;2023/01/17;Argo UW
5905538;Australia;2023/01/17;Argo AUSTRALIA
5905539;Australia;2023/01/19;Argo AUSTRALIA
6903833;Italy;2023/01/29;Argo ITALY
1902593;France;2023/02/11;REFINE
4903657;France;2023/02/06;REFINE
4903658;France;2023/02/11;REFINE
2903787;France;2023/02/06;REFINE
4903660;France;2023/06/05;REFINE
6990514;France;2023/06/05;REFINE
1902594;France;2023/06/15;NAOS-France
5905540;Australia;2023/01/21;Argo AUSTRALIA
3902494;United Kingdom;2023/05/09;Argo UK
6990519;United Kingdom;2023/05/16;Argo UK
2903719;Japan;2023/01/30;Argo eq. JMA
2903720;Japan;2023/01/31;Argo eq. JMA
2903721;Japan;2023/02/01;Argo eq. JMA
5905537;Australia;2023/01/15;Argo AUSTRALIA
7900942;Australia;2023/02/05;Argo AUSTRALIA
5905541;Australia;2023/02/04;Argo AUSTRALIA
7900941;Australia;2023/02/04;Argo AUSTRALIA
3902117;Poland;2023/02/22;Argo POLAND
4903670;United Kingdom;2023/05/10;Argo UK Bio
3902355;United States;2023/01/04;Argo UW
3902356;United States;2023/01/06;Argo UW
3902358;United States;2023/01/13;Argo UW
3902359;United States;2023/01/13;Argo UW
3902360;United States;2023/01/14;Argo UW
3902361;United States;2023/01/16;Argo UW
5905542;Australia;2023/02/06;Argo AUSTRALIA
5906577;United States;2023/01/03;Argo GO-BGC, UW
5906579;United States;2023/01/18;Argo UW-SOCCOM
5906582;United States;2023/01/14;Argo GO-BGC, UW
5906581;United States;2023/01/14;Argo GO-BGC, UW
5906583;United States;2023/01/14;Argo GO-BGC, UW
3902362;United States;2023/01/18;Argo UW
5906990;France;2023/05/07;Coriolis-BIOArgo
6990528;France;2023/04/27;Coriolis-BIOArgo
7900944;Australia;2023/02/07;Argo AUSTRALIA
5906578;United States;2023/01/14;Argo UW-SOCCOM
7900943;Australia;2023/02/05;Argo AUSTRALIA
3902498;France;2023/03/07;REFINE
1902601;France;2023/03/07;REFINE
3902364;United States;2023/01/22;Argo UW
5906509;United States;2023/01/13;Argo GO-BGC, UW
7900945;Australia;2023/02/08;Argo AUSTRALIA
7900948;Australia;2023/02/13;Argo AUSTRALIA
7900949;Australia;2023/02/09;Argo AUSTRALIA
7900946;Australia;2023/02/09;Argo AUSTRALIA
2903723;Japan;2023/02/13;Argo eq. JMA
7901028;Norway;2023/05/21;Argo NORWAY
2903794;Norway;2023/05/19;Argo NORWAY
1902602;Norway;2023/05/19;Argo NORWAY
4903672;Norway;2023/05/30;Argo NORWAY
1902603;Norway;2023/05/30;Argo NORWAY
4903673;Norway;2023/06/01;Argo NORWAY
1902604;Norway;2023/05/20;Argo NORWAY
4903674;Norway;2023/06/01;Argo NORWAY
3902326;United States;2023/01/14;Argo PMEL
3902325;United States;2023/01/11;Argo PMEL
5906831;United States;2023/01/06;Argo PMEL
3902327;United States;2023/01/13;Argo PMEL
5906833;United States;2023/01/07;Argo PMEL
5906830;United States;2023/01/03;Argo PMEL
3902328;United States;2023/01/12;Argo PMEL
5906832;United States;2023/01/10;Argo PMEL
7900947;Australia;2023/02/10;Argo AUSTRALIA
5906443;United States;2023/01/12;Argo GO-BGC, UW
4903536;United States;2023/02/21;Argo WHOI
3902301;United States;2023/03/19;Argo SIO
3902300;United States;2023/03/18;Argo SIO
3902297;United States;2023/03/15;Argo SIO
3902299;United States;2023/03/17;Argo SIO
3902298;United States;2023/03/16;Argo SIO
3902500;Italy;2023/05/05;Argo ITALY
2903795;Italy;2023/04/24;Argo ITALY
1902605;Italy;2023/04/28;Argo ITALY
3902357;United States;2023/01/06;Argo UW
3902367;United States;2023/02/12;Argo UW
3902368;United States;2023/02/04;Argo UW
3902365;United States;2023/02/10;Argo UW
3902366;United States;2023/02/08;Argo UW
3902369;United States;2023/02/03;Argo UW
3902370;United States;2023/02/07;Argo UW
4903484;United States;2023/03/02;Argo WHOI
4903534;United States;2023/02/23;Argo WHOI
5906580;United States;2023/01/20;Argo UW-SOCCOM
7900825;United States;2023/01/27;Argo UW-SOCCOM
7900823;United States;2023/02/06;Argo UW-SOCCOM
7900824;United States;2023/01/26;Argo UW-SOCCOM
7900826;United States;2023/01/29;Argo UW-SOCCOM
7900937;Australia;2022/12/23;Argo AUSTRALIA
7900827;United States;2023/02/01;Argo UW-SOCCOM
7900950;Australia;2023/02/23;Argo AUSTRALIA
4903483;United States;2023/03/06;Argo WHOI
7901034;United Kingdom;2023/06/27;Argo UK
1902606;United Kingdom;2023/06/27;Argo UK
3902502;United Kingdom;2023/06/27;Argo UK
3902503;United Kingdom;2023/06/27;Argo UK
4903538;United States;2023/03/07;Argo WHOI
3902118;Poland;2023/06/30;Argo POLAND
3902119;Poland;2023/06/28;Argo POLAND
4903489;United States;2023/03/10;Argo GO-BGC, WHOI
7901036;France;2023/07/04;Coriolis
6990538;France;2023/06/23;Coriolis
5906994;France;2023/07/02;Coriolis
7901037;France;2023/07/03;Coriolis
3902329;United States;2023/03/10;Argo PMEL
4903504;United States;2023/03/14;Argo PMEL
4903501;United States;2023/03/27;Argo PMEL
5906834;United States;2023/07/07;Argo PMEL
5906800;United States;2023/03/12;Argo PMEL
3902375;United States;2023/03/11;Argo PMEL
3902376;United States;2023/07/05;Argo PMEL
4903506;United States;2023/06/25;Argo PMEL
5906836;United States;2023/06/25;Argo PMEL
5906837;United States;2023/03/07;Argo PMEL
5906835;United States;2023/04/14;Argo PMEL
4903505;United States;2023/07/03;Argo PMEL
3902506;Spain;2023/07/02;Argo SPAIN
5906933;United States;2023/05/04;Argo SIO
5906931;United States;2023/05/07;Argo SIO
5906932;United States;2023/05/04;Argo SIO
5906934;United States;2023/05/07;Argo SIO
5906928;United States;2023/06/09;Argo SIO
5906929;United States;2023/06/10;Argo SIO
5906926;United States;2023/06/04;Argo SIO
5906927;United States;2023/06/01;Argo SIO
5906924;United States;2023/05/31;Argo SIO
5906925;United States;2023/06/01;Argo SIO
5906923;United States;2023/05/30;Argo SIO
5906922;United States;2023/05/30;Argo SIO
5906921;United States;2023/05/30;Argo SIO
5906920;United States;2023/06/01;Argo SIO
5906919;United States;2023/05/25;Argo SIO
2903724;Japan;2023/03/18;Argo eq. JMA
4903535;United States;2023/03/21;Argo WHOI
5905543;Australia;2023/03/14;Argo AUSTRALIA
5905544;Australia;2023/03/14;Argo AUSTRALIA
5905545;Australia;2023/03/17;Argo AUSTRALIA
4903486;United States;2023/03/17;Argo GO-BGC, WHOI
1902268;United States;2023/05/09;Argo SIO
1902267;United States;2023/04/21;Argo SIO
4903711;European Union;2023/05/11;EuroArgo
7901065;Bulgaria;2023/05/15;BulArgo
2903822;Spain;2023/04/14;Argo SPAIN
2903823;Spain;2023/04/17;Argo SPAIN
4903713;Spain;2023/04/16;Argo SPAIN
1902621;European Union;2023/06/27;EuroSea Argo
2903725;Japan;2023/04/11;Argo eq. JMA
3902518;France;2023/05/04;Coriolis
3902519;France;2023/05/03;Coriolis
7901066;France;2023/05/03;Coriolis
6903868;Bulgaria;2020/12/11;BulArgo
4903714;Finland;2023/04/22;Argo FINLAND
4903537;United States;2023/03/28;Argo WHOI
4903541;United States;2023/03/31;Argo WHOI
1902478;United States;2023/04/16;Argo WHOI
1902470;United States;2023/04/14;Argo WHOI
2903452;United States;2023/02/21;Argo UW
2903450;United States;2023/02/21;Argo UW
3902371;United States;2023/03/01;Argo UW
3902374;United States;2023/03/01;Argo UW
3902372;United States;2023/03/02;Argo UW
5905546;Australia;2023/04/01;Argo AUSTRALIA
3902373;United States;2023/02/28;Argo UW
2903451;United States;2023/03/06;Argo GO-BGC, UW
4903487;United States;2023/03/29;Argo GO-BGC, WHOI
2903722;Japan;2023/04/21;Argo eq. JMA
5906939;United States;2023/07/03;Argo SIO
5906938;United States;2023/07/02;Argo SIO
5906936;United States;2023/06/28;Argo SIO
5906937;United States;2023/06/27;Argo SIO
5906935;United States;2023/06/29;Argo SIO
4902633;Canada;2023/05/09;Argo Canada ONC
4902634;Canada;2023/05/07;Argo Canada ONC
2903726;Japan;2023/04/28;Argo eq. JMA
1902480;United States;2023/04/23;Argo WHOI
1902481;United States;2023/04/21;Argo WHOI
4903540;United States;2023/04/22;Argo WHOI
4903485;United States;2023/04/19;Argo GO-BGC, WHOI
6903090;France;2023/04/26;Coriolis
1902459;United States;2023/04/20;Argo GO-BGC, WHOI
4903533;United States;2023/04/28;Argo GO-BGC, WHOI
1902474;United States;2023/05/02;Argo WHOI eq.
3902531;Finland;2023/06/03;Argo FINLAND
1902476;United States;2023/05/07;Argo WHOI eq.
1902456;United States;2023/05/08;Argo GO-BGC, WHOI
4903488;United States;2023/05/03;Argo GO-BGC, WHOI
1902475;United States;2023/05/05;Argo WHOI eq.
4903739;France;2023/06/14;Coriolis-BIOArgo
4903740;France;2023/05/10;Coriolis-BIOArgo
1902637;France;2023/06/19;Coriolis-BIOArgo
2903729;Japan;2023/05/11;Argo eq. JMA
4903532;United States;2023/05/06;Argo GO-BGC, WHOI
7901091;European Union;2023/05/28;EuroArgo
2902882;China;2023/06/14;Argo eq. CHINA
2902889;China;2023/05/30;Argo Deep, CHINA
2902885;China;2023/05/26;Argo eq. CHINA
7901093;United Kingdom;2023/05/09;Argo UK
5907048;United Kingdom;2023/05/16;Argo UK
2903454;United States;2023/04/01;Argo UW-SOCCOM
2903453;United States;2023/03/31;Argo UW-SOCCOM
2902886;China;2023/06/01;Argo eq. CHINA
1902482;United States;2023/06/01;Argo WHOI
1902471;United States;2023/06/02;Argo WHOI
1902473;United States;2023/05/31;Argo WHOI
1902455;United States;2023/06/01;Argo GO-BGC, WHOI
1902454;United States;2023/06/02;Argo GO-BGC, WHOI
1902453;United States;2023/06/01;Argo GO-BGC, WHOI
1902472;United States;2023/06/01;Argo WHOI
2903727;Japan;2023/06/04;Argo eq. JMA
6902883;France;2022/08/01;Coriolis
2902887;China;2023/06/05;Argo CHINA
4903545;United States;2023/06/03;Argo WHOI eq.
4903551;United States;2023/06/04;Argo WHOI eq.
4903554;United States;2023/06/03;Argo WHOI eq.
4903549;United States;2023/06/04;Argo WHOI eq.
4903557;United States;2023/06/03;Argo WHOI eq.
4903552;United States;2023/06/04;Argo WHOI eq.
4903555;United States;2023/06/05;Argo WHOI eq.
4903546;United States;2023/06/05;Argo WHOI eq.
4903548;United States;2023/06/04;Argo WHOI eq.
4903550;United States;2023/06/04;Argo WHOI eq.
4903556;United States;2023/06/04;Argo WHOI eq.
4903543;United States;2023/06/05;Argo WHOI eq.
4903553;United States;2023/06/04;Argo WHOI eq.
4903544;United States;2023/06/05;Argo WHOI eq.
4902614;Canada;2023/06/04;Argo CANADA
4902636;Canada;2023/07/11;Argo CANADA
4902637;Canada;2023/07/12;Argo CANADA
4902650;Canada;2023/06/03;Argo CANADA
4902604;Canada;2023/06/03;Argo CANADA
4902670;Canada;2023/06/03;Argo CANADA
4902671;Canada;2023/06/03;Argo CANADA
4902652;Canada;2023/06/03;Argo CANADA
4903542;United States;2023/06/05;Argo WHOI eq.
4903547;United States;2023/06/05;Argo WHOI eq.
1902458;United States;2023/06/13;Argo GO-BGC, WHOI
2902883;China;2023/06/17;Argo CHINA
2903733;Japan;2023/06/15;Argo eq. JMA
2902884;China;2023/06/20;Argo CHINA
4902606;Canada;2023/06/10;Argo CANADA
2903456;United States;2023/06/08;Argo UW-SOCCOM
2903459;United States;2023/05/15;Argo UW-SOCCOM
2903461;United States;2023/05/23;Argo UW-SOCCOM
2903462;United States;2023/05/25;Argo UW-SOCCOM
2903463;United States;2023/05/27;Argo UW-SOCCOM
2903458;United States;2023/05/30;Argo UW-SOCCOM
2903455;United States;2023/06/10;Argo UW-SOCCOM
2903457;United States;2023/06/05;Argo UW-SOCCOM
6990596;Korea (Republic Of);2023/07/13;Argo NIMS/KMA
6990597;Korea (Republic Of);2023/07/16;Argo NIMS/KMA
5907069;Korea (Republic Of);2023/07/16;Argo NIMS/KMA
3902565;Korea (Republic Of);2023/07/13;Argo NIMS/KMA
1902661;Korea (Republic Of);2023/07/13;Argo NIMS/KMA
4903580;United States;2023/06/18;Argo UW
4903581;United States;2023/06/18;Argo UW
4903585;United States;2023/06/20;Argo UW
4903584;United States;2023/06/20;Argo UW
4903586;United States;2023/06/19;Argo UW
4903078;United States;2023/02/25;Argo eq. NAVOCEANO
2903728;Japan;2023/07/01;Argo eq. JMA
5905880;Japan;2023/07/02;Argo JAMSTEC
1902477;United States;2023/07/03;Argo WHOI
4903080;United States;2023/02/25;Argo eq. NAVOCEANO
4903081;United States;2023/02/25;Argo eq. NAVOCEANO
4903085;United States;2023/02/25;Argo eq. NAVOCEANO
4903086;United States;2023/02/25;Argo eq. NAVOCEANO
4903091;United States;2023/02/25;Argo eq. NAVOCEANO
1902479;United States;2023/07/03;Argo WHOI
2903734;Japan;2023/07/10;Argo eq. JMA
4903507;United States;2023/06/17;Argo PMEL
4903503;United States;2023/06/17;Argo PMEL
1902457;United States;2023/06/03;Argo GO-BGC, WHOI
6900548;Germany;2008/06/26;Argo GERMANY
1900623;France;2006/12/11;Coriolis-CONGAS
6900478;France;2008/11/28;Coriolis-PIRATA
1900517;Germany;2005/06/02;Argo IFM-GEOMAR
2903117;United States;2016/05/08;Argo eq. NAVOCEANO
6903212;Italy;2017/01/03;Argo ITALY
1900327;France;2000/01/01;Coriolis-Good Hope
1900629;European Union;2005/11/14;MEDARGO
6901280;Spain;2020/08/12;Argo SPAIN
6900340;European Union;2005/10/07;MERSEA
3902200;United States;2019/12/25;Argo PMEL
5902310;France;2010/05/10;Coriolis-SPICE
7900483;Germany;2015/01/30;Argo AWI
3902152;United States;2020/01/11;Argo PMEL
5900911;France;2005/04/23;Coriolis-FRONTALIS
6900056;Germany;2001/05/19;Argo eq. BSH
2100867;United States;1999/08/05;Argo UW eq.
5900916;France;2005/04/25;Coriolis-FRONTALIS
3902149;United States;2020/01/01;Argo PMEL
5900920;France;2005/04/26;Coriolis-FRONTALIS
1900383;France;2004/09/16;Coriolis
1900072;European Union;2002/03/05;Gyroscope
6900186;European Union;2002/08/12;Gyroscope
4900036;United States;2000/11/29;Argo eq. NAVOCEANO
6900172;European Union;2002/06/14;Gyroscope
4900299;European Union;2002/06/10;Gyroscope
1900657;Germany;2006/07/02;Argo IFM-GEOMAR
5902325;United States;2010/02/09;Argo eq. UM-OSU
3900276;Germany;2004/08/29;Argo IFM-GEOMAR
5905812;United States;2018/06/27;Argo eq. NAVOCEANO
4900216;European Union;2002/05/12;Gyroscope
7900226;Germany;2008/02/29;Argo AWI
1900316;France;2004/02/05;Coriolis-FLOSTRAL
1900074;European Union;2002/03/20;Gyroscope
3902204;United States;2019/09/03;Argo PMEL
6900523;Germany;2007/05/21;Argo IFM-GEOMAR
6900506;Spain;2006/09/13;Argo SPAIN
41539__;United States;1997/07/28;Argo UW eq.
1900110;France;2005/10/27;Coriolis-Good Hope
5902312;France;2010/05/10;Coriolis-SPICE
2903225;United States;2018/05/03;Argo eq. NAVOCEANO
2100872;United States;1999/08/03;Argo UW eq.
6903213;Italy;2017/01/03;Argo ITALY
1900522;Germany;2005/05/28;Argo IFM-GEOMAR
6900339;Germany;2005/09/23;Argo eq. UHH
1900543;France;2005/06/12;Coriolis-EGEE
6900300;European Union;2005/09/27;MEDARGO
7900015;Germany;2002/12/19;Argo eq. AWI
6200878;United States;1998/02/19;Argo UW eq.
3902156;United States;2020/01/05;Argo PMEL
3900137;Germany;2000/11/13;Argo eq. IFM
1900222;France;2003/05/24;Coriolis
4903075;United States;2021/09/26;Argo eq. NAVOCEANO
1900102;Germany;2001/12/05;Argo eq. AWI
4900259;European Union;2002/06/05;Gyroscope
1900417;Russian Federation;2004/11/23;Meridian Goodhope
5904959;United States;2016/07/30;Argo eq. NAVOCEANO
1900381;Germany;2004/04/29;Argo eq. AWI
7900992;Germany;2022/04/03;Argo AWI
6901853;Italy;2014/01/11;Argo ITALY
1901914;United Kingdom;2019/10/09;Argo UK
3900787;France;2007/03/30;Coriolis-FLOPS
6900817;Germany;2009/10/11;Argo BSH
6900170;European Union;2002/06/14;Gyroscope
3900072;Germany;2001/12/07;Argo eq. AWI
6900284;European Union;2004/12/07;MEDARGO
6900819;Germany;2009/10/14;Argo BSH
4902925;United States;2017/11/05;Argo WHOI
6903215;Italy;2017/01/23;Argo ITALY
1900664;Germany;2006/06/23;Argo IFM-GEOMAR
2903131;United States;2018/05/27;Argo WHOI
1900471;France;2005/01/30;Coriolis-Good Hope
6900325;Germany;2006/09/10;Argo BSH
2901808;Korea (Republic Of);2021/11/14;Argo NIMS/KMA
2903252;United States;2018/06/17;Argo eq. NAVOCEANO
6903325;United States;2018/04/19;Argo eq. NAVOCEANO
1900468;France;2005/01/24;Coriolis-Good Hope
7900131;Germany;2006/10/12;Argo AWI
2903120;United States;2016/05/09;Argo eq. NAVOCEANO
1900333;France;2004/02/27;Coriolis-Good Hope
4900603;United States;2005/05/08;Argo WHOI
7900088;Germany;2005/03/03;Argo AWI
1901912;United Kingdom;2019/05/13;Argo UK
2900016;United States;2000/01/12;Argo eq. NAVOCEANO
4902308;United States;2016/07/09;Argo PMEL
5906889;United States;2022/12/01;Argo SIO
5901130;Korea (Republic Of);2005/12/01;Argo KIOST
1900521;Germany;2005/05/28;Argo IFM-GEOMAR
1900519;Germany;2005/05/26;Argo IFM-GEOMAR
1900391;France;2004/09/15;Coriolis
7900234;Germany;2008/03/15;Argo AWI
7900074;Germany;2005/02/08;Argo AWI
6901059;Germany;2011/07/25;Argo BSH
1902215;United States;2018/06/06;Argo WHOI
5902464;United States;2015/11/24;BioArgo UMaine
1900523;Germany;2005/06/01;Argo IFM-GEOMAR
5901341;United States;2006/08/27;Argo UW
4900264;European Union;2002/06/08;Gyroscope
6902042;European Union;2014/07/10;E-AIMS
6900457;France;2007/03/22;Coriolis-EGYPT
7900481;Germany;2015/01/30;Argo AWI
6900364;France;2005/07/09;Coriolis-CONGAS
6900675;France;2008/06/06;Coriolis-BIOArgo
1902214;United States;2018/06/06;Argo WHOI
1901916;United Kingdom;2019/10/07;Argo UK
2903251;United States;2019/01/10;Argo eq. NAVOCEANO
1900653;Germany;2006/06/09;Argo IFM-GEOMAR
6900460;France;2007/08/12;Coriolis
7900014;Germany;2002/12/17;Argo eq. AWI
7900286;Germany;2010/12/20;Argo BSH
7900162;European Union;2007/02/17;MERSEA
7900018;Germany;2002/12/25;Argo eq. AWI
4903076;United States;2021/09/26;Argo eq. NAVOCEANO
6900329;European Union;2005/03/02;MERSEA
5904319;United States;2013/06/04;Argo PMEL
6900589;Germany;2008/11/22;Argo GERMANY
6900474;France;2008/11/24;Coriolis
1900628;France;2008/03/19;Coriolis-Good Hope
6900545;Germany;2008/08/07;Argo GERMANY
4900350;Germany;2003/09/19;Argo eq. IFM
1900227;Germany;2003/08/05;Argo eq. IFM
6903328;United States;2018/07/19;Argo eq. NAVOCEANO
1900395;France;2004/09/16;Coriolis
3902202;United States;2020/01/03;Argo PMEL
7900079;European Union;2005/02/17;MERSEA
1900276;Spain;2003/09/22;Argo SPAIN
1900077;European Union;2002/09/12;Gyroscope
41547__;United States;1997/08/25;Argo UW eq.
6900369;France;2005/09/19;Coriolis-CONGAS
2100863;United States;1999/08/02;Argo UW eq.
1901874;United Kingdom;2016/07/18;Argo UK
2900060;United States;2018/09/01;Argo eq. NAVOCEANO
4902950;United States;2018/05/21;Argo PMEL
5900909;France;2005/05/10;Coriolis-FRONTALIS
7900091;Germany;2005/03/07;Argo AWI
6900029;France;2000/04/01;Argo eq. POMME
7900156;European Union;2007/02/15;MERSEA
2100864;United States;1999/08/02;Argo UW eq.
6900678;France;2008/06/29;Coriolis-BIOArgo
3900134;Germany;2000/03/26;Argo eq. IFM
3902219;United States;2021/01/04;Argo PMEL
5900907;France;2005/05/11;Coriolis-FRONTALIS
2903164;United States;2018/05/03;Argo eq. NAVOCEANO
6902041;European Union;2014/07/01;E-AIMS
1900660;Germany;2006/06/15;Argo IFM-GEOMAR
6900302;European Union;2005/05/21;MEDARGO
7900086;Germany;2005/02/28;Argo AWI
7900287;Germany;2010/12/11;Argo BSH
3900788;France;2006/12/07;Coriolis-FLOPS
4900191;Germany;2001/06/09;Argo eq. IFM
6200877;United States;1998/01/23;Argo UW eq.
6900342;European Union;2005/09/23;MERSEA
7900174;Germany;2007/08/13;Argo eq. UHH
41542__;United States;1997/08/28;Argo UW eq.
7900085;European Union;2005/02/27;MERSEA
6900345;Germany;2005/10/06;Argo eq. UHH
6900278;European Union;2004/06/30;MEDARGO
2100879;United States;1999/08/04;Argo UW eq.
4900349;Germany;2003/09/19;Argo eq. IFM
6900058;Germany;2001/05/20;Argo eq. BSH
1900386;France;2005/02/01;Coriolis-Good Hope
7900224;Germany;2008/02/29;Argo AWI
5902463;United States;2015/11/12;BioArgo UMaine
2903130;United States;2018/05/27;Argo WHOI
1900104;Germany;2001/12/06;Argo eq. AWI
3900393;France;2005/03/14;Coriolis-DRAKE
1900332;France;2004/02/27;Coriolis-Good Hope
1900590;France;2005/11/15;Coriolis-EGYPT
6900547;Germany;2008/05/26;Argo GERMANY
6904189;United Kingdom;2023/03/13;Argo UK Bio
1900549;France;2005/09/22;Coriolis-EGEE
1901523;United States;2018/12/30;Argo eq. NAVOCEANO
3900131;Germany;2000/04/14;Argo eq. IFM
4900226;Mexico;2005/07/27;Argo MEX-CO-US
1900120;Germany;2006/07/05;Argo eq. IFM2
1900555;France;2005/07/05;Coriolis-EGEE
4903072;United States;2021/08/17;Argo eq. NAVOCEANO
1900541;France;2005/06/14;Coriolis-EGEE
2900581;Japan;2006/02/06;Argo eq. JMA
1900658;Germany;2006/06/12;Argo IFM-GEOMAR
4900187;Germany;2001/05/14;Argo eq. IFM
4900543;United States;2007/03/28;Argo UW
1900348;France;2004/04/09;Coriolis
7900072;European Union;2005/02/07;MERSEA
2100881;United States;1999/08/09;Argo UW eq.
6900884;Germany;2012/06/18;Argo AWI
6900365;France;2005/07/09;Coriolis-CONGAS
7900227;Germany;2008/03/09;Argo AWI
6900333;Germany;2005/02/23;Argo eq. UHH
6900200;United Kingdom;2004/07/15;Argo UK
3901579;United Kingdom;2023/03/26;Argo UK Bio
3902201;United States;2019/11/06;Argo PMEL
6900227;European Union;2003/09/26;MEDARGO
6900551;Germany;2008/07/08;Argo GERMANY
3901578;United Kingdom;2023/03/16;Argo UK Bio
6900554;Germany;2008/08/06;Argo GERMANY
3901311;United States;2019/09/02;Argo PMEL
6903214;Italy;2017/01/22;Argo ITALY
6900477;France;2008/11/27;Coriolis
5905016;Australia;2016/01/05;Argo AUSTRALIA
